mine_id,month,year,dumper_id,assigned_shovel,dumper_capacity_tph,effective_capacity_tph,shovel_id,shovel_throughput_tpd,total_mine_tpd,planned_tpd,achievable_vs_planned_pct
Mine_A_Dongri_Buzurg,1,2026,D0,S3,31.834347898661637,31.834347898661637,S3,0.0,1631.0606978905194,1435.5655602022196,113.61798744048733
Mine_A_Dongri_Buzurg,1,2026,D1,S0,37.79691000272769,37.79691000272769,S0,1100.7465465745236,1631.0606978905194,1435.5655602022196,113.61798744048733
Mine_A_Dongri_Buzurg,1,2026,D2,S2,35.96850157946487,35.96850157946487,S2,0.0,1631.0606978905194,1435.5655602022196,113.61798744048733
Mine_A_Dongri_Buzurg,1,2026,D3,S3,34.45832752853591,34.45832752853591,S3,0.0,1631.0606978905194,1435.5655602022196,113.61798744048733
Mine_A_Dongri_Buzurg,1,2026,D4,S0,30.99974915818003,30.99974915818003,S0,1100.7465465745236,1631.0606978905194,1435.5655602022196,113.61798744048733
Mine_A_Dongri_Buzurg,1,2026,D5,S1,34.59248891965867,34.59248891965867,S1,530.3141513159958,1631.0606978905194,1435.5655602022196,113.61798744048733
Mine_A_Dongri_Buzurg,2,2026,D0,S0,33.998609717152554,27.198887773722046,S0,1175.2475368179598,1175.2475368179598,1007.54409832329,116.6447740375587
Mine_A_Dongri_Buzurg,2,2026,D2,S0,39.73755518841459,31.790044150731674,S0,1175.2475368179598,1175.2475368179598,1007.54409832329,116.6447740375587
Mine_A_Dongri_Buzurg,2,2026,D4,S0,30.906064345328208,24.724851476262568,S0,1175.2475368179598,1175.2475368179598,1007.54409832329,116.6447740375587
Mine_A_Dongri_Buzurg,2,2026,D5,S0,36.18386009333087,28.9470880746647,S0,1175.2475368179598,1175.2475368179598,1007.54409832329,116.6447740375587
Mine_A_Dongri_Buzurg,3,2026,D0,S2,32.30893825622149,29.07804443059934,S2,161.40876724692475,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D1,S2,32.410254660260115,29.169229194234106,S2,161.40876724692475,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D2,S0,36.832635188254585,33.14937166942913,S0,1445.5964534574662,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D3,S1,36.09996657782621,32.48996992004359,S1,0.0,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D4,S2,38.331949117361646,34.49875420562548,S2,161.40876724692475,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D5,S0,31.73364653507772,28.56028188156995,S0,1445.5964534574662,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D6,S1,33.91060607573241,30.51954546815917,S1,0.0,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,3,2026,D7,S0,31.822360877880623,28.64012479009256,S0,1445.5964534574662,1607.005220704391,1457.7034132432964,110.24226232199783
Mine_A_Dongri_Buzurg,4,2026,D0,S1,35.208342600258234,31.687508340232412,S1,1151.6881249893463,1151.6881249893463,893.5144201304498,128.89418447451627
Mine_A_Dongri_Buzurg,4,2026,D2,S1,38.445338486781516,34.60080463810336,S1,1151.6881249893463,1151.6881249893463,893.5144201304498,128.89418447451627
Mine_A_Dongri_Buzurg,4,2026,D3,S1,37.47320110137381,33.72588099123643,S1,1151.6881249893463,1151.6881249893463,893.5144201304498,128.89418447451627
Mine_A_Dongri_Buzurg,4,2026,D4,S1,35.396921323890794,31.857229191501716,S1,1151.6881249893463,1151.6881249893463,893.5144201304498,128.89418447451627
Mine_A_Dongri_Buzurg,5,2026,D0,S1,31.987156815341724,28.788441133807552,S1,442.134095696307,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,5,2026,D1,S0,30.055221171236024,27.049699054112423,S0,875.4576147155078,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,5,2026,D2,S1,38.154614284548344,34.33915285609351,S1,442.134095696307,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,5,2026,D3,S3,37.06857343847617,33.361716094628555,S3,0.0,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,5,2026,D4,S3,37.29007168040987,33.56106451236889,S3,0.0,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,5,2026,D5,S2,37.71270346685946,33.941433120173514,S2,0.0,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,5,2026,D6,S0,30.740446517340903,27.66640186560681,S0,875.4576147155078,1317.5917104118148,1164.3934148090166,113.156918757388
Mine_A_Dongri_Buzurg,6,2026,D0,S0,31.195942459383016,14.569975275504524,S0,1057.7609543206322,1600.6388067012647,1483.19340974811,107.91841415834638
Mine_A_Dongri_Buzurg,6,2026,D1,S0,37.132447872229946,17.342603068387984,S0,1057.7609543206322,1600.6388067012647,1483.19340974811,107.91841415834638
Mine_A_Dongri_Buzurg,6,2026,D2,S0,37.60785048616897,17.56463849302759,S0,1057.7609543206322,1600.6388067012647,1483.19340974811,107.91841415834638
Mine_A_Dongri_Buzurg,6,2026,D3,S0,35.61277197569496,16.63284280811942,S0,1057.7609543206322,1600.6388067012647,1483.19340974811,107.91841415834638
Mine_A_Dongri_Buzurg,6,2026,D4,S1,37.70967179954561,17.612193844828504,S1,542.8778523806325,1600.6388067012647,1483.19340974811,107.91841415834638
Mine_A_Dongri_Buzurg,6,2026,D5,S1,34.93795596364391,16.317671928961026,S1,542.8778523806325,1600.6388067012647,1483.19340974811,107.91841415834638
Mine_A_Dongri_Buzurg,7,2026,D0,S1,37.555511385430485,20.693422339007594,S1,967.5717116876054,967.5717116876054,889.3310671432224,108.79769609260516
Mine_A_Dongri_Buzurg,7,2026,D3,S1,32.89751452913768,18.126824451102628,S1,967.5717116876054,967.5717116876054,889.3310671432224,108.79769609260516
Mine_A_Dongri_Buzurg,7,2026,D5,S1,39.29697652342573,21.65298519036512,S1,967.5717116876054,967.5717116876054,889.3310671432224,108.79769609260516
Mine_A_Dongri_Buzurg,8,2026,D0,S1,32.279351625419416,16.740177278353872,S1,1189.367915453407,1480.6775199666297,1313.6238231382413,112.71701181768292
Mine_A_Dongri_Buzurg,8,2026,D1,S1,34.27107788626256,17.773093028440098,S1,1189.367915453407,1480.6775199666297,1313.6238231382413,112.71701181768292
Mine_A_Dongri_Buzurg,8,2026,D2,S1,38.18014765922493,19.80034939195742,S1,1189.367915453407,1480.6775199666297,1313.6238231382413,112.71701181768292
Mine_A_Dongri_Buzurg,8,2026,D3,S1,38.60730583256343,20.021875017086558,S1,1189.367915453407,1480.6775199666297,1313.6238231382413,112.71701181768292
Mine_A_Dongri_Buzurg,8,2026,D5,S0,35.10747302577566,18.206850282076413,S0,291.30960451322267,1480.6775199666297,1313.6238231382413,112.71701181768292
Mine_A_Dongri_Buzurg,9,2026,D0,S2,39.71782082720961,20.531460663538784,S2,0.0,720.4723952678394,644.62589431353,111.76597180215344
Mine_A_Dongri_Buzurg,9,2026,D1,S0,39.62447294942111,20.483206045311434,S0,578.9101322224572,720.4723952678394,644.62589431353,111.76597180215344
Mine_A_Dongri_Buzurg,9,2026,D2,S1,32.51782295825364,16.80954264424099,S1,141.56226304538222,720.4723952678394,644.62589431353,111.76597180215344
Mine_A_Dongri_Buzurg,9,2026,D4,S1,33.0087830981677,17.063336245956055,S1,141.56226304538222,720.4723952678394,644.62589431353,111.76597180215344
Mine_A_Dongri_Buzurg,9,2026,D5,S2,32.848404943774675,16.980431451593432,S2,0.0,720.4723952678394,644.62589431353,111.76597180215344
Mine_A_Dongri_Buzurg,9,2026,D6,S0,30.368869473545328,15.698677218592135,S0,578.9101322224572,720.4723952678394,644.62589431353,111.76597180215344
Mine_A_Dongri_Buzurg,10,2026,D0,S3,37.2821634861186,33.55394713750674,S3,0.0,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D1,S2,33.677831327192536,30.310048194473282,S2,0.0,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D2,S1,36.323058305935795,32.690752475342215,S1,68.7220887015875,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D3,S3,36.335297107608945,32.70176739684805,S3,0.0,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D4,S1,35.35774684074759,31.821972156672828,S1,68.7220887015875,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D5,S0,30.902897700544084,27.812607930489676,S0,997.2852862526851,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D6,S0,38.35302495589238,34.51772246030314,S0,997.2852862526851,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,10,2026,D7,S2,33.207800649717356,29.88702058474562,S2,0.0,1066.0073749542726,895.0584345122751,119.09919328732418
Mine_A_Dongri_Buzurg,11,2026,D0,S0,33.41066351050259,33.41066351050259,S0,846.191409595003,846.191409595003,653.699483755026,129.4465470179434
Mine_A_Dongri_Buzurg,11,2026,D1,S0,31.13473521240589,31.13473521240589,S0,846.191409595003,846.191409595003,653.699483755026,129.4465470179434
Mine_A_Dongri_Buzurg,11,2026,D2,S2,39.24693618278563,39.24693618278563,S2,0.0,846.191409595003,653.699483755026,129.4465470179434
Mine_A_Dongri_Buzurg,11,2026,D5,S1,36.59984046034179,36.59984046034179,S1,0.0,846.191409595003,653.699483755026,129.4465470179434
Mine_A_Dongri_Buzurg,11,2026,D6,S1,38.17222200201216,38.17222200201216,S1,0.0,846.191409595003,653.699483755026,129.4465470179434
Mine_A_Dongri_Buzurg,11,2026,D7,S2,35.552008115994624,35.552008115994624,S2,0.0,846.191409595003,653.699483755026,129.4465470179434
Mine_A_Dongri_Buzurg,12,2026,D0,S1,36.420316461542875,29.1362531692343,S1,0.0,1142.3666547241723,919.6130214006088,124.22254014893139
Mine_A_Dongri_Buzurg,12,2026,D1,S0,30.84139964995049,24.673119719960393,S0,1142.3666547241723,1142.3666547241723,919.6130214006088,124.22254014893139
Mine_A_Dongri_Buzurg,12,2026,D2,S0,31.616287140946138,25.293029712756912,S0,1142.3666547241723,1142.3666547241723,919.6130214006088,124.22254014893139
Mine_A_Dongri_Buzurg,12,2026,D3,S1,38.98554188527079,31.188433508216633,S1,0.0,1142.3666547241723,919.6130214006088,124.22254014893139
Mine_A_Dongri_Buzurg,12,2026,D4,S0,36.064290596595896,28.851432477276717,S0,1142.3666547241723,1142.3666547241723,919.6130214006088,124.22254014893139
Mine_B_Chikla,1,2026,D0,S2,32.2426930946056,25.79415447568448,S2,0.0,660.3451344036445,566.2600830609117,116.61516574400888
Mine_B_Chikla,1,2026,D1,S1,37.12179221347536,29.69743377078029,S1,0.0,660.3451344036445,566.2600830609117,116.61516574400888
Mine_B_Chikla,1,2026,D2,S0,32.372490874968,25.897992699974402,S0,660.3451344036445,660.3451344036445,566.2600830609117,116.61516574400888
Mine_B_Chikla,1,2026,D3,S0,33.25399698159268,26.603197585274145,S0,660.3451344036445,660.3451344036445,566.2600830609117,116.61516574400888
Mine_B_Chikla,1,2026,D4,S2,37.464914051180244,29.971931240944198,S2,0.0,660.3451344036445,566.2600830609117,116.61516574400888
Mine_B_Chikla,1,2026,D6,S1,38.49223410494178,30.793787283953424,S1,0.0,660.3451344036445,566.2600830609117,116.61516574400888
Mine_B_Chikla,2,2026,D2,S1,37.224521152615054,29.779616922092046,S1,1363.0331870220198,1363.0331870220198,1169.197449378801,116.57852895130799
Mine_B_Chikla,2,2026,D3,S1,32.80772362440856,26.24617889952685,S1,1363.0331870220198,1363.0331870220198,1169.197449378801,116.57852895130799
Mine_B_Chikla,2,2026,D5,S1,36.45472295907168,29.163778367257347,S1,1363.0331870220198,1363.0331870220198,1169.197449378801,116.57852895130799
Mine_B_Chikla,3,2026,D0,S0,32.68474856890157,32.68474856890157,S0,1062.585875837473,1214.426874293049,955.2998477473434,127.12520337533218
Mine_B_Chikla,3,2026,D1,S1,34.852798742763156,34.852798742763156,S1,151.84099845557603,1214.426874293049,955.2998477473434,127.12520337533218
Mine_B_Chikla,3,2026,D2,S0,33.72686867094049,33.72686867094049,S0,1062.585875837473,1214.426874293049,955.2998477473434,127.12520337533218
Mine_B_Chikla,3,2026,D3,S2,33.94691466809472,33.94691466809472,S2,0.0,1214.426874293049,955.2998477473434,127.12520337533218
Mine_B_Chikla,3,2026,D4,S1,38.44213140726311,38.44213140726311,S1,151.84099845557603,1214.426874293049,955.2998477473434,127.12520337533218
Mine_B_Chikla,3,2026,D5,S2,39.300168348108315,39.300168348108315,S2,0.0,1214.426874293049,955.2998477473434,127.12520337533218
Mine_B_Chikla,4,2026,D0,S1,34.19780856446276,27.35824685157021,S1,0.0,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,4,2026,D1,S0,32.56206943594458,26.049655548755666,S0,1347.7527510626608,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,4,2026,D2,S0,36.1151371086568,28.892109686925444,S0,1347.7527510626608,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,4,2026,D3,S1,30.815941804002403,24.652753443201924,S1,0.0,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,4,2026,D4,S0,30.05184862773987,24.041478902191898,S0,1347.7527510626608,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,4,2026,D5,S0,36.278944149486364,29.023155319589094,S0,1347.7527510626608,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,4,2026,D6,S1,31.942739535120424,25.55419162809634,S1,0.0,1347.7527510626608,1209.7352778996851,111.40889876358722
Mine_B_Chikla,5,2026,D0,S0,39.81840888310531,39.81840888310531,S0,637.094542129685,782.9531465777958,663.6328926291901,117.97985833340493
Mine_B_Chikla,5,2026,D1,S2,38.389335020693636,38.389335020693636,S2,0.0,782.9531465777958,663.6328926291901,117.97985833340493
Mine_B_Chikla,5,2026,D2,S1,38.60404618311675,38.60404618311675,S1,145.85860444811078,782.9531465777958,663.6328926291901,117.97985833340493
Mine_B_Chikla,5,2026,D3,S1,32.50251360515864,32.50251360515864,S1,145.85860444811078,782.9531465777958,663.6328926291901,117.97985833340493
Mine_B_Chikla,5,2026,D5,S2,33.032655146732225,33.032655146732225,S2,0.0,782.9531465777958,663.6328926291901,117.97985833340493
Mine_B_Chikla,6,2026,D0,S1,31.383530924178014,14.938480689921931,S1,0.0,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,6,2026,D1,S0,31.327454222429697,14.911788322888865,S0,828.5838236164076,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,6,2026,D2,S0,39.695368671141594,18.894894261765163,S0,828.5838236164076,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,6,2026,D3,S1,37.14595104179952,17.681377971374374,S1,0.0,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,6,2026,D4,S0,30.410675167678757,14.475403830671933,S0,828.5838236164076,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,6,2026,D5,S0,33.988209014447946,16.178300818796714,S0,828.5838236164076,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,6,2026,D7,S1,37.440426429991156,17.821547505222746,S1,0.0,828.5838236164076,659.7087621421671,125.59842633071592
Mine_B_Chikla,7,2026,D0,S1,32.79933896945943,17.13927506692475,S1,1214.576225986168,1516.5446303727008,1216.5724586028168,124.6571562300851
Mine_B_Chikla,7,2026,D1,S1,39.54865280663194,20.666124997528936,S1,1214.576225986168,1516.5446303727008,1216.5724586028168,124.6571562300851
Mine_B_Chikla,7,2026,D2,S1,37.37896916695769,19.532358102311644,S1,1214.576225986168,1516.5446303727008,1216.5724586028168,124.6571562300851
Mine_B_Chikla,7,2026,D3,S1,35.543540525114004,18.573255957370172,S1,1214.576225986168,1516.5446303727008,1216.5724586028168,124.6571562300851
Mine_B_Chikla,7,2026,D4,S0,36.11720746234352,18.873025274158294,S0,301.9684043865327,1516.5446303727008,1216.5724586028168,124.6571562300851
Mine_B_Chikla,8,2026,D0,S1,38.55460584011007,22.49715081914276,S1,0.0,1041.0610850873102,896.0718539166901,116.18053625240863
Mine_B_Chikla,8,2026,D1,S0,37.036578593800236,21.611360725750828,S0,1041.0610850873102,1041.0610850873102,896.0718539166901,116.18053625240863
